Report Date,Route,Time,Day,Location,Incident,Delay,Gap,Direction,Vehicle
2020/6/3,501,11:30:00 AM,Wednesday,Neville Loop,Mechanical,7,14,W/B,4519
2020/6/3,501,12:42:00 PM,Wednesday,Humber Loop,Mechanical,8,15,E/B,4430
2020/6/3,501,2:18:00 PM,Wednesday,Queen/Jarvis,Held By,8,15,E/B,4487
2020/6/3,501,2:30:00 PM,Wednesday,Queen/King,Investigation,8,15,B/W,4422
2020/6/3,501,4:16:00 PM,Wednesday,Queen/Sumach,Held By,19,26,B/W,4425
2020/6/3,504,5:19:00 PM,Wednesday,King/Sumach,Mechanical,8,16,S/B,4578
2020/6/3,511,6:20:00 PM,Wednesday,CNE,Mechanical,5,10,N/B,1104
2020/6/3,506,7:44:00 PM,Wednesday,Main STN,Mechanical,9,18,E/B,4429
2020/6/3,510,8:45:00 PM,Wednesday,Spadina and Queen's Quay,Diversion,10,20,S/B,4525
2020/6/3,506,11:24:00 PM,Wednesday,HIPK,Mechanical,9,18,E/B,4595
2020/6/3,504,11:25:00 PM,Wednesday,King and Simcoe,Held By,92,102,B/W,4589
2020/6/3,504,11:55:00 PM,Wednesday,Spadina and King,Investigation,48,58,S/B,4446
2020/6/4,511,5:25:00 AM,Thursday,Exhibition Loop,Mechanical,5,10,N/B,1516
2020/6/4,501,5:33:00 AM,Thursday,Queen St E and Sumach Ave,Emergency Services,999,999,E/B,4401
2020/6/4,501,6:30:00 AM,Thursday,Queen St E and Connaught,Mechanical,4,6,W/B,4521
2020/6/4,505,8:00:00 AM,Thursday,Braodview Danforth,Mechanical,1,1,N/B,4556
2020/6/4,511,1:42:00 PM,Thursday,CNE,Mechanical,4,8,N/B,1097
2020/6/4,501,4:05:00 PM,Thursday,Queen/Gladstone,Mechanical,59,66,E/B,4497
2020/6/4,510,6:21:00 PM,Thursday,Spadina,Emergency Services,25,10,S/B,4532
2020/6/5,505,5:31:00 AM,Friday,Dundas and Parliament,Mechanical,0,0,W/B,4428
2020/6/5,505,5:32:00 AM,Friday,Parliament and Dundas,Mechanical,9,18,W/B,4583
2020/6/5,506,8:20:00 AM,Friday,College and Dufferin,Held By,75,90,B/W,4534
2020/6/5,511,8:45:00 AM,Friday,Bathurst Stn,Utilized Off Route,5,10,S/B,1074
2020/6/5,504,9:33:00 AM,Friday,Dufferin Loop,Mechanical,7,14,E/B,4459
2020/6/5,505,1:00:00 PM,Friday,Dudnas and Yonge,Held By,20,29,B/W,4450
2020/6/5,505,1:56:00 PM,Friday,Dundas and Yonge,Held By,14,23,B/W,4462
2020/6/5,501,3:04:00 PM,Friday,Lakeshore/Parklawn,Mechanical,7,14,E/B,1359
2020/6/5,501,6:01:00 PM,Friday,Queen/Connaught,Late Leaving Garage,8,15,E/B,4499
2020/6/5,501,6:27:00 PM,Friday,Humber loop,Mechanical,7,14,W/B,1215
2020/6/5,505,8:28:00 PM,Friday,Broadview Station,Mechanical,17,25,W/B,4428
2020/6/5,511,9:02:00 PM,Friday,Exhibition Loop,Mechanical,5,10,N/B,1066
2020/6/5,506,10:33:00 PM,Friday,College and Landsdowne,Mechanical,9,13,W/B,4554
2020/6/6,512,12:49:00 AM,Saturday,LANSDOWNE AND ST.CLAIR,Mechanical,19,38,W/B,4541
2020/6/6,501,1:38:00 AM,Saturday,CONNAUGHT AND QUEEN,Mechanical,1,1,W/B,4501
2020/6/6,505,2:28:00 AM,Saturday,Leslie and Eastern,Investigation,1,2,S/B,4545
2020/6/6,301,2:30:00 AM,Saturday,QUEEN AND SHERBOURNE,Investigation,24,48,E/B,4430
2020/6/6,301,2:49:00 AM,Saturday,LONG BRANCH LOOP,Mechanical,8,13,W/B,4509
2020/6/6,301,3:14:00 AM,Saturday,HUMBER LOOP,Mechanical,7,15,W/B,4515
2020/6/6,504,5:38:00 AM,Saturday,Queern and Broadview,Held By,4,16,E/B,4568
2020/6/6,509,5:44:00 AM,Saturday,Leslie Barns,Late Leaving Garage,10,20,W/B,4599
2020/6/6,511,6:14:00 AM,Saturday,Exhibition Loop,Mechanical,9,18,N/B,1586
2020/6/6,511,9:35:00 AM,Saturday,Bathurst Stn,Utilized Off Route,7,14,S/B,1137
2020/6/6,511,11:59:00 AM,Saturday,Exhibition Loop,Utilized Off Route,5,10,N/B,1067
2020/6/6,501,12:44:00 PM,Saturday,Humber Loop,Utilized Off Route,7,13,E/B,4513
2020/6/6,501,1:11:00 PM,Saturday,Humber Loop,Utilized Off Route,9,18,E/B,4412
2020/6/6,505,2:01:00 PM,Saturday,Dundas and Yonge,Held By,60,69,B/W,4561
2020/6/6,511,2:51:00 PM,Saturday,Bathurst and Dundas,Diversion,14,19,B/W,1144
2020/6/6,506,2:53:00 PM,Saturday,College and Major,Held By,15,23,B/W,4575
2020/6/6,501,3:03:00 PM,Saturday,King / River,Investigation,6,13,W/B,4512
2020/6/6,511,3:43:00 PM,Saturday,Bathurst STN,Utilized Off Route,5,10,S/B,1359
2020/6/6,501,3:47:00 PM,Saturday,Humber Loop,Utilized Off Route,10,19,E/B,4530
2020/6/6,505,4:13:00 PM,Saturday,Dundas and Dufferin,Held By,28,48,W/B,4595
2020/6/6,510,4:17:00 PM,Saturday,Union STN,Mechanical,7,14,S/B,4439
2020/6/6,512,4:38:00 PM,Saturday,Gunns Loop,Investigation,9,18,E/B,4590
2020/6/6,505,4:59:00 PM,Saturday,Dundas and Bay,Held By,13,26,W/B,4455
2020/6/6,504,6:30:00 PM,Saturday,Leslie and Queen Street,Mechanical,8,16,N/B,4597
2020/6/6,511,10:03:00 PM,Saturday,Bathurst Station,Emergency Services,6,14,S/B,1137
2020/6/6,505,11:21:00 PM,Saturday,Dundas W Station,Mechanical,20,40,E/B,4561
2020/6/6,505,11:54:00 PM,Saturday,Dundas and Jarvis,Mechanical,9,19,W/B,4468
2020/6/7,306,2:55:00 AM,Sunday,DUNDAS WEST STATION,Investigation,17,35,E/B,4421
2020/6/7,501,4:23:00 AM,Sunday,LONG BRANCH LOOP,Investigation,15,30,E/B,4486
2020/6/7,501,5:36:00 AM,Sunday,Humber Loop,Mechanical,17,0,E/B,4504
2020/6/7,505,9:45:00 AM,Sunday,Broadview Station,Emergency Services,16,32,W/B,4440
2020/6/7,504,10:04:00 AM,Sunday,Distillary Loop,Mechanical,7,14,W/B,4442
2020/6/7,511,12:30:00 PM,Sunday,Bathurst STN,Utilized Off Route,5,10,S/B,1081
2020/6/7,504,1:17:00 PM,Sunday,Dundas West Staion,Mechanical,8,16,E/B,4557
2020/6/7,512,1:25:00 PM,Sunday,st.clair and yonge,Mechanical,6,12,W/B,4584
2020/6/7,509,4:06:00 PM,Sunday,CNE Loop,Mechanical,1,1,E/B,4427
2020/6/7,512,9:00:00 PM,Sunday,Gunns Loop,Mechanical,7,13,E/B,4584
2020/6/7,501,10:05:00 PM,Sunday,Queen Shaw,Emergency Services,7,17,E/B,4422
2020/6/7,510,11:43:00 PM,Sunday,SPADINA AND QUEENS QUAY,Investigation,20,30,W/B,4456
2020/6/8,511,12:58:00 AM,Monday,Front/Portland,Mechanical,9,18,W/B,1137
2020/6/8,512,1:54:00 AM,Monday,ST.CLAIR AND DUFFERIN,Mechanical,34,51,WB,4401
2020/6/8,310,4:15:00 AM,Monday,spadina station,Investigation,11,26,S/B,4479
2020/6/8,511,6:45:00 AM,Monday,Exhibition Loop,Mechanical,5,10,N/B,1057
2020/6/8,504,7:46:00 AM,Monday,Distrillery Loop,Mechanical,5,15,W/B,4601
2020/6/8,506,8:20:00 AM,Monday,Main Station,Mechanical,8,16,E/B,4574
2020/6/8,511,1:50:00 PM,Monday,King and Bathurst,Investigation,4,8,S/B,1423
2020/6/8,505,3:10:00 PM,Monday,Dundas West STN,Mechanical,9,18,W/B,4602
2020/6/8,512,6:01:00 PM,Monday,St. Clair and Lansdowne,Mechanical,7,14,W/B,4582
2020/6/8,504,6:21:00 PM,Monday,King/Wilson park rd,General Delay,16,22,E/B,4576
2020/6/8,504,6:30:00 PM,Monday,King/Parliament,Investigation,1,1,E/B,4563
2020/6/8,509,9:50:00 PM,Monday,EXHIBITION LOOP,Mechanical,9,18,E/B,4505
2020/6/8,504,10:21:00 PM,Monday,KING AND UNIVERSITY,Mechanical,10,20,W/B,4450
2020/6/8,510,10:30:00 PM,Monday,SPADINA AND KING,Utilized Off Route,1,1,S/B,4466
2020/6/9,512,4:49:00 AM,Tuesday,Leslie Barns,Late Leaving Garage,5,10,E/B,4429
2020/6/9,505,4:50:00 AM,Tuesday,Leslie Barns,Late Leaving Garage,11,22,N/B,4574
2020/6/9,506,4:53:00 AM,Tuesday,Leslie Barns,Late Leaving Garage,6,16,E/B,4477
2020/6/9,512,4:55:00 AM,Tuesday,Leslie Barns,Late Leaving Garage,5,10,E/B,4531
2020/6/9,505,4:55:00 AM,Tuesday,Leslie Barns,Late Leaving Garage,9,18,N/B,4556
2020/6/9,509,4:56:00 AM,Tuesday,Leslie Barns,Late Leaving Garage,11,22,W/B,4473
2020/6/9,506,4:59:00 AM,Tuesday,Leslie Barns,Late Leaving Garage,8,16,E/B,4449
2020/6/9,512,5:00:00 AM,Tuesday,Leslie Barns,Late Leaving Garage,5,10,W/B,4600
2020/6/9,505,5:01:00 AM,Tuesday,Leslie Barns,Late Leaving Garage,9,18,W/B,4555
2020/6/9,506,6:38:00 AM,Tuesday,Upper Gerard and Coxwell,Investigation,8,16,W/B,4475
2020/6/9,506,7:00:00 AM,Tuesday,Gerrard Parliament,Mechanical,8,16,W/B,4570
2020/6/9,506,8:30:00 AM,Tuesday,Dufferin and College,Mechanical,8,16,W/B,4445
2020/6/9,506,9:10:00 AM,Tuesday,Coxwell and Gerrard,Mechanical,1,1,S/B,4510
2020/6/9,506,10:46:00 AM,Tuesday,College and Spadina,Mechanical,1,1,E/B,4441
2020/6/9,504,4:05:00 PM,Tuesday,Roncesvalles/Constance,Emergency Services,11,17,S/B,4571
2020/6/9,705,4:26:00 PM,Tuesday,Broadview/Gerrard,General Delay,20,26,S/B,4542
2020/6/9,505,4:28:00 PM,Tuesday,Broadview south of Gerrard,Diversion,28,32,S/B,4452
2020/6/9,501,6:28:00 PM,Tuesday,Long Branch,Mechanical,1,1,W/B,1086
2020/6/9,501,9:12:00 PM,Tuesday,Queen and Parliament,Mechanical,9,18,W/B,4500
2020/6/9,509,10:41:00 PM,Tuesday,Union Station,Mechanical,9,18,W/B,4508
2020/6/9,511,11:37:00 PM,Tuesday,Bathurst and Dundas,Investigation,8,16,N/B,1020
2020/6/10,301,1:02:00 AM,Wednesday,Lakeshore and Brooker's Lane,Emergency Services,58,66,E/B,4500
2020/6/10,511,5:22:00 AM,Wednesday,Bathurst Station,Mechanical,2,10,S/B,1095
2020/6/10,501,7:45:00 AM,Wednesday,Niagara and Queen,Mechanical,7,14,E/B,4416
2020/6/10,504,11:42:00 AM,Wednesday,Roncesvalles & Fermanagh,Investigation,38,45,N/B,4586
2020/6/10,511,1:28:00 PM,Wednesday,Spadina and Front,Mechanical,4,8,N/B,1378
2020/6/10,511,9:42:00 PM,Wednesday,Bathurst and Robinson,Emergency Services,9,18,S/B,1349
2020/6/10,506,10:37:00 PM,Wednesday,Upper Gerrard and Glenmount,Held By,143,151,W/B,4533
2020/6/10,504,11:31:00 PM,Wednesday,King and Joe Shuster,Investigation,70,80,W/B,4447
2020/6/11,306,1:00:00 AM,Thursday,Upper Gerrard and Glenmount,Investigation,180,195,W/B,4533
2020/6/11,501,1:46:00 AM,Thursday,Queen and Greenwood Ave,Diversion,7,31,E/B,4502
2020/6/11,505,6:45:00 AM,Thursday,Dundas Denision,Investigation,1,1,W/B,4438
2020/6/11,504,7:16:00 AM,Thursday,Dundas West Station,Mechanical,9,16,E/B,4474
2020/6/11,504,7:33:00 AM,Thursday,Dufferin Loop,Investigation,7,14,E/B,4543
2020/6/11,506,8:30:00 AM,Thursday,Main Station,Mechanical,8,16,W/B,4554
2020/6/11,504,10:00:00 AM,Thursday,Roncy and Howard park,Investigation,18,25,W/B,4432
2020/6/11,504,10:33:00 AM,Thursday,Dundas West Station,Mechanical,7,14,E/B,4592
2020/6/11,509,10:51:00 AM,Thursday,Spadina and Queens Quay,Mechanical,8,16,E/B,4521
2020/6/11,505,10:56:00 AM,Thursday,Dundas Parliament,Overhead - Pantograph,8,16,W/B,4563
2020/6/11,504,11:08:00 AM,Thursday,Dufferin Loop,Mechanical,7,14,E/B,4443
2020/6/11,511,12:18:00 PM,Thursday,King and Bathurst,Emergency Services,4,8,S/B,1065
2020/6/11,501,12:53:00 PM,Thursday,The Queensway and Sunnyside Ave,Emergency Services,7,15,E/B,4526
2020/6/11,505,1:45:00 PM,Thursday,Lansdowne  Dundas,Investigation,8,16,W/B,4572
2020/6/11,506,2:46:00 PM,Thursday,Gerrard Parliament,Overhead - Pantograph,1,1,W/B,4550
2020/6/11,506,5:20:00 PM,Thursday,Coxwell and Gerrard,Mechanical,9,18,W/B,4550
2020/6/11,504,7:12:00 PM,Thursday,Broadview station,Investigation,10,16,W/B,4476
2020/6/11,501,9:57:00 PM,Thursday,Queen and Shaw,Mechanical,9,18,W/B,4400
2020/6/11,509,10:08:00 PM,Thursday,Union Station,Mechanical,9,18,W/B,4555
2020/6/11,510,10:18:00 PM,Thursday,Spadina and Queen,Investigation,9,18,S/B,4440
2020/6/11,501,10:34:00 PM,Thursday,Lakeshore and Parklawn,Emergency Services,42,51,W/B,4422
2020/6/12,501,1:17:00 AM,Friday,QUEEN AND AUGUSTA,Investigation,23,33,E/B,4423
2020/6/12,306,6:00:00 AM,Friday,Main Station,Investigation,20,0,W/B,4553
2020/6/12,505,8:02:00 AM,Friday,Dundas West Station,Emergency Services,9,18,E/B,4549
2020/6/12,509,11:04:00 AM,Friday,CNE Loop,Mechanical,1,1,E/B,4521
2020/6/12,501,3:15:00 PM,Friday,Neville Loop,Mechanical,8,16,W/B,4500
2020/6/12,506,6:45:00 PM,Friday,Gerrard and Pape,Held By,11,28,E/B,4467
2020/6/12,504,7:28:00 PM,Friday,King and Church St.,Investigation,1,1,E/B,4548
2020/6/12,501,8:17:00 PM,Friday,LAKESHORE AND TWENTY SEVENTH STREET,Held By,19,49,W/B,4494
2020/6/12,506,8:25:00 PM,Friday,Main Station,Emergency Services,15,24,W/B,4568
2020/6/12,512,8:45:00 PM,Friday,GUNNS LOOP,Mechanical,7,22,E/B,4437
2020/6/12,511,11:51:00 PM,Friday,Bathurst Station,Mechanical,8,15,S/B,1012
2020/6/12,501,11:53:00 PM,Friday,LONG BRANCH LOOP,Investigation,10,12,E/B,4499
2020/6/13,510,6:00:00 AM,Saturday,Spadina and King,General Delay,17,10,N/B,4569
2020/6/13,504,10:25:00 AM,Saturday,King and Portland,Held By,8,16,E/B,4468
2020/6/13,504,10:30:00 AM,Saturday,Parliament and Dundas Street,General Delay,15,21,E/B,4429
2020/6/13,501,10:40:00 AM,Saturday,Queen & Sherbourne,Held By,1,1,B/W,4496
2020/6/13,512,10:47:00 AM,Saturday,St Clair & Bathurst,Investigation,10,19,E/B,4542
2020/6/13,505,10:47:00 AM,Saturday,Dundas and Broadview,Held By,30,37,E/B,4545
2020/6/13,504,10:47:00 AM,Saturday,Dundas and Broadview,Diversion,27,35,E/B,4599
2020/6/13,501,10:47:00 AM,Saturday,Dundas & Broadview,Investigation,25,32,E/B,4416
2020/6/13,504,12:47:00 PM,Saturday,Queen and Rpncesvalles,Late Leaving Garage,4,8,W/B,4529
2020/6/13,505,1:07:00 PM,Saturday,Dundas and Dovercourt,Held By,21,28,B/W,4602
2020/6/13,501,2:14:00 PM,Saturday,Humber Loop,Utilized Off Route,6,13,E/B,4523
2020/6/13,501,2:40:00 PM,Saturday,Queen and Shaw,Emergency Services,6,13,E/B,4513
2020/6/13,501,3:41:00 PM,Saturday,Parliament and Dundas,General Delay,25,31,E/B,4508
2020/6/13,504,3:54:00 PM,Saturday,King and University Avenue,Mechanical,8,16,E/B,4432
2020/6/13,505,3:58:00 PM,Saturday,Broadview and Gerrard,Diversion,68,74,W/B,4545
2020/6/13,504,4:00:00 PM,Saturday,Broadview Avenue and Gerrard Street,Held By,68,74,S/B,4554
2020/6/13,501,4:11:00 PM,Saturday,Humber Loop,Utilized Off Route,6,13,E/B,4496
2020/6/13,501,4:31:00 PM,Saturday,Humber Loop,Utilized Off Route,6,13,E/B,4492
2020/6/13,501,10:39:00 PM,Saturday,HUMBER LOOP,Mechanical,10,20,E/B,4494
2020/6/13,505,10:41:00 PM,Saturday,Dundas and College,Mechanical,0,0,W/B,
2020/6/14,504,2:45:00 AM,Sunday,Dundas West Station,Mechanical,6,15,E/B,4468
2020/6/14,509,5:46:00 AM,Sunday,Bathurst and Fleet,Held By,10,0,E/B,4516
2020/6/14,512,7:15:00 AM,Sunday,St Clair Stn,Held By,17,29,W/B,4586
2020/6/14,509,10:11:00 AM,Sunday,Queens Quay & Dan Leckie,Mechanical,9,18,E/B,4402
2020/6/14,509,12:15:00 PM,Sunday,Leslie Barns,Late Leaving Garage,5,10,W/B,4488
2020/6/14,504,12:22:00 PM,Sunday,,Late Leaving Garage,5,10,E/B,4591
2020/6/14,509,12:31:00 PM,Sunday,,Late Leaving Garage,5,10,W/B,4427
2020/6/14,501,1:17:00 PM,Sunday,Queen and Woodfield,Mechanical,7,14,W/B,4489
2020/6/14,512,4:14:00 PM,Sunday,Gunns loop,Emergency Services,19,27,E/B,4569
2020/6/14,506,8:46:00 PM,Sunday,Gerrard and Prust,Mechanical,10,20,W/B,4531
2020/6/14,511,9:12:00 PM,Sunday,Exhibition Loop,Mechanical,10,20,S/B,1035
2020/6/14,510,9:38:00 PM,Sunday,SPADINA STATION,Mechanical,5,10,S/B,4444
2020/6/14,501,10:25:00 PM,Sunday,Queensway and Sunnyside,Held By,10,20,W/B,4526
2020/6/14,505,11:05:00 PM,Sunday,Dundas and University,Mechanical,10,20,W/B,4540
2020/6/15,506,7:09:00 AM,Monday,Howard Park Sunnyside Avenue,Held By,1,1,W/B,1044
2020/6/15,511,9:04:00 AM,Monday,Bathurst Station,Mechanical,4,8,N/B,1555
2020/6/15,511,10:48:00 AM,Monday,Bathurst Statoin,Mechanical,4,8,S/B,8
2020/6/15,511,11:52:00 AM,Monday,Bathurst and Harbord,Diversion,4,8,N/B,
2020/6/15,506,1:27:00 PM,Monday,Coxwell Gerrard,Mechanical,8,16,E/B,4587
2020/6/15,501,3:58:00 PM,Monday,Longbranch Loop,Mechanical,8,16,E/B,1064
2020/6/15,511,4:01:00 PM,Monday,Bathurst and Harbord,Mechanical,4,8,N/B,1021
2020/6/15,504,4:20:00 PM,Monday,King and Spadina,Mechanical,6,12,W/B,4597
2020/6/15,501,4:43:00 PM,Monday,Queen/Church,Held By,7,14,E/B,4492
2020/6/15,511,5:29:00 PM,Monday,Spadina and Fort York Blvd,Mechanical,4,8,N/B,1269
2020/6/15,504,9:48:00 PM,Monday,EXHIBITION WEST LOOP,Mechanical,8,16,E/B,4594
2020/6/15,505,10:44:00 PM,Monday,Dundas and Parliament,Diversion,193,203,W/B,4452
2020/6/15,505,10:59:00 PM,Monday,Dundas and Bay,Diversion,178,188,E/B,4535
2020/6/16,304,3:41:00 AM,Tuesday,WILSON PARK DRIVE AND KING,Mechanical,15,30,E/B,4556
2020/6/16,505,12:45:00 PM,Tuesday,Dundas Church St,Mechanical,8,16,W/B,4452
2020/6/16,504,2:53:00 PM,Tuesday,King/Dufferin,Investigation,23,29,W/B,4435
2020/6/16,511,4:10:00 PM,Tuesday,CNE Loop,Mechanical,4,8,S/B,1079
2020/6/16,511,5:41:00 PM,Tuesday,Bathurst and Ulster,Mechanical,4,8,S/B,1010
2020/6/16,510,5:41:00 PM,Tuesday,King and Parliament,Investigation,1,1,E/B,4445
2020/6/17,504,12:29:00 AM,Wednesday,Dufferin and Liberty,Held By,25,35,S/B,4465
2020/6/17,501,12:54:00 AM,Wednesday,Parliament north of Queen,Investigation,11,20,W/B,4504
2020/6/17,501,12:58:00 AM,Wednesday,Queensway and Roncesvalles,Held By,12,20,W/B,7371
2020/6/17,501,7:30:00 AM,Wednesday,Queen/University,Mechanical,8,15,W/B,4496
2020/6/17,504,8:33:00 AM,Wednesday,springhurst loop,Mechanical,5,11,N/B,4564
2020/6/17,504,10:30:00 AM,Wednesday,Ronce and Marion,Held By,10,17,N/B,4451
2020/6/17,505,12:13:00 PM,Wednesday,Dundas West Ossington Ave,Overhead - Pantograph,105,113,E/B,4472
2020/6/17,505,12:22:00 PM,Wednesday,Dundas St West and Sterling,Investigation,8,16,W/B,4578
2020/6/17,510,2:30:00 PM,Wednesday,Spadina and College,Held By,97,105,S/B,4572
2020/6/17,505,2:30:00 PM,Wednesday,Spadina south of College,Investigation,9,18,S/B,4528
2020/6/17,510,2:45:00 PM,Wednesday,Spadina and College,Investigation,4,8,E/B,4454
2020/6/17,504,2:52:00 PM,Wednesday,Dundas/Bloor,Mechanical,50,62,E/B,4556
2020/6/17,501,3:13:00 PM,Wednesday,Humber Loop,Investigation,8,16,W/B,4400
2020/6/17,506,5:09:00 PM,Wednesday,Dundas and Bloor,Held By,28,37,W/B,4602
2020/6/17,505,5:09:00 PM,Wednesday,Dundas and Bloor,Held By,28,37,W/B,4578
2020/6/18,301,1:14:00 AM,Thursday,Queen and Bellfair,Emergency Services,15,25,W/B,4492
2020/6/18,306,4:45:00 AM,Thursday,Dundas West Station,Investigation,20,40,E/B,4451
2020/6/18,501,5:30:00 AM,Thursday,Queen & Jameson,Investigation,13,26,E/B,4494
2020/6/18,504,8:28:00 AM,Thursday,Roncy and Queen,Mechanical,6,12,E/B,4520
2020/6/18,505,10:10:00 AM,Thursday,Dundas Parliament,Mechanical,8,16,E/B,4582
2020/6/18,511,10:52:00 AM,Thursday,Bathurst station,Utilized Off Route,4,8,S/B,1003
2020/6/18,501,3:39:00 PM,Thursday,Lakeshore/Superior,Investigation,28,40,E/B,4574
2020/6/18,501,4:37:00 PM,Thursday,Queensway/Glendale,Investigation,41,49,B/W,4422
2020/6/18,504,4:55:00 PM,Thursday,King/Dowling,General Delay,222,228,B/W,4576
2020/6/18,506,6:25:00 PM,Thursday,Gerrard and Marjory,Investigation,19,28,E/B,4528
2020/6/18,501,10:08:00 PM,Thursday,Lakeshore and 5th,Held By,27,36,W/B,4504
2020/6/18,506,10:47:00 PM,Thursday,Parkside and Jeffrey,Mechanical,10,20,N/B,1085
2020/6/18,501,10:55:00 PM,Thursday,Dundas and Parliament,Investigation,16,25,W/B,4419
2020/6/18,501,11:00:00 PM,Thursday,Queen and Wynona,Held By,19,29,E/B,4500
2020/6/18,505,11:10:00 PM,Thursday,Dundas and Jarvis,Held By,21,30,W/B,4477
2020/6/18,501,11:35:00 PM,Thursday,Lakeshort and 5th,Mechanical,9,18,E/B,8117
2020/6/19,301,3:00:00 AM,Friday,Boradview Ave and Dundas St,Held By,21,31,E/B,4504
2020/6/19,504,3:10:00 AM,Friday,Broadview and Dundas,Held By,30,45,W/B,4594
2020/6/19,506,7:10:00 AM,Friday,Howard Park and Parkside,Investigation,10,20,W/B,1137
2020/6/19,501,8:24:00 AM,Friday,Humber Loop,Utilized Off Route,8,15,W/B,4566
2020/6/19,506,8:35:00 AM,Friday,College and Yonge,Held By,627,635,B/W,4438
2020/6/19,511,9:16:00 AM,Friday,Bathurst Station,Utilized Off Route,4,8,S/B,1356
2020/6/19,505,9:36:00 AM,Friday,Broadview Station,Mechanical,9,18,W/B,4589
2020/6/19,501,9:50:00 AM,Friday,Queen and Bathurst,Emergency Services,28,22,E/B,4427
2020/6/19,511,11:16:00 AM,Friday,Bathurst Station,Mechanical,4,8,S/B,1549
2020/6/19,511,11:35:00 AM,Friday,Bathurst Station,Utilized Off Route,4,8,S/B,1044
2020/6/19,512,12:05:00 PM,Friday,St. Clair and Lansdowne Street,Emergency Services,274,279,E/B,4464
2020/6/19,505,1:34:00 PM,Friday,Dundas and Bay,Held By,18,27,E/B,4535
2020/6/19,505,2:29:00 PM,Friday,Dundas and Bay,Held By,218,226,B/W,4448
2020/6/19,505,3:29:00 PM,Friday,Dundas and College,Investigation,8,16,E/B,4533
2020/6/19,505,4:40:00 PM,Friday,Broadview and Dundas1,Investigation,8,16,W/B,4448
2020/6/19,501,4:54:00 PM,Friday,Neville Loop,Mechanical,8,14,W/B,4529
2020/6/19,501,5:04:00 PM,Friday,Queen/Bay,Held By,57,65,B/W,4482
2020/6/19,512,5:56:00 PM,Friday,st.clair west station,Investigation,5,10,W/B,4574
2020/6/19,501,5:58:00 PM,Friday,Parliament-Dundas,Investigation,8,15,E/B,4494
2020/6/19,501,8:49:00 PM,Friday,QUUEN AND PETER,Held By,12,20,W/B,4566
2020/6/19,511,9:58:00 PM,Friday,Bathurst and Bloor,Investigation,5,10,S/B,1149
2020/6/19,501,10:00:00 PM,Friday,NEVILLE LOOP,Mechanical,5,10,W/B,4492
2020/6/19,512,10:03:00 PM,Friday,ST.CLAIR AND BATHURST,Investigation,14,29,W/B,4458
2020/6/19,506,11:17:00 PM,Friday,Dundas and Sorauren,Investigation,32,41,W/B,4438
2020/6/20,501,12:54:00 AM,Saturday,QUEEN AND RONCESSVALLES,Mechanical,10,20,W/B,4416
2020/6/20,501,3:17:00 AM,Saturday,DUNDAS AND RIVER,Investigation,31,53,E/B,4496
2020/6/20,504,3:25:00 AM,Saturday,Dundas and River,Investigation,25,40,E/B,4592
2020/6/20,501,4:18:00 AM,Saturday,QUEEN AND PARLIAMENT,Investigation,10,20,W/B,8594
2020/6/20,504,8:24:00 AM,Saturday,Parliament and Dundas,Emergency Services,69,79,N/B,4567
2020/6/20,501,9:00:00 AM,Saturday,Queen & Roncesvalles,Mechanical,9,18,W/B,4520
2020/6/20,504,12:30:00 PM,Saturday,King and Jefferson,General Delay,1,2,E/B,4543
2020/6/20,504,12:46:00 PM,Saturday,King and Sumach,Utilized Off Route,8,16,E/B,4451
2020/6/20,510,12:54:00 PM,Saturday,Dundas and Spadina,Emergency Services,8,16,N/B,4522
2020/6/20,510,12:54:00 PM,Saturday,Spadina and Queen,Diversion,8,16,N/B,4531
2020/6/20,504,1:09:00 PM,Saturday,Dundas West Station,Mechanical,8,16,S/B,4594
2020/6/20,504,4:07:00 PM,Saturday,Roncesvalles and Marion Street,Mechanical,8,16,S/B,4555
2020/6/20,501,6:06:00 PM,Saturday,parliament and queen,Investigation,37,44,N/B,4514
2020/6/20,504,6:14:00 PM,Saturday,Church and King Street,Held By,30,38,E/B,4462
2020/6/20,501,7:39:00 PM,Saturday,Queen and sudbury,Mechanical,24,33,E/B,4510
2020/6/20,511,7:45:00 PM,Saturday,Bathurst STN,Utilized Off Route,6,12,S/B,1051
2020/6/20,511,7:45:00 PM,Saturday,CNE Loop,Utilized Off Route,6,12,W/B,1418
2020/6/20,501,7:47:00 PM,Saturday,Queen and Dovercourt,Held By,24,33,W/B,4494
2020/6/20,511,8:00:00 PM,Saturday,Sunnyside Loop,Held By,6,12,W/B,1418
2020/6/20,501,8:24:00 PM,Saturday,PARLIAMENT AND QUEEN,Held By,71,80,E/B,4498
2020/6/20,505,8:48:00 PM,Saturday,Broadview Station,Mechanical,8,25,W/B,4435
2020/6/20,505,8:54:00 PM,Saturday,Dundas and Parliament,Emergency Services,39,56,W/B,4550
2020/6/20,504,9:25:00 PM,Saturday,Dundas West Station,Held By,13,23,E/B,4476
2020/6/20,501,9:43:00 PM,Saturday,PARLIAMENT AND DUNDAS,Emergency Services,9,18,E/B,4526
2020/6/20,501,10:13:00 PM,Saturday,QUEEN AND GEORGE,Diversion,48,57,E/B,4434
2020/6/20,505,10:49:00 PM,Saturday,Queen and Spadina,Mechanical,20,40,W/B,4550
2020/6/20,501,10:52:00 PM,Saturday,QUEEN AND SPADINA,Diversion,87,97,W/B,4502
